School,Name,Position,Class,Hometown,High School
Miami,Jaden Davis,Defensive Back,Redshirt Senior,"Fort Lauderdale, Fla.",St. Thomas Aquinas,,
Miami,"Mark Fletcher, Jr.",Running Back,Freshman,"Fort Lauderdale, Fla.",American Heritage,,
Miami,K.J. Cloyd,Linebacker,Fourth-Year Junior,"Columbia, Miss.",Columbia,,
Miami,Jaleel Skinner,Tight End,Sophomore,"Greer, S.C.",IMG Academy (Fla.),,
Miami,Malik Bryant,Linebacker,Freshman,"Orlando, Fla.",Jones,,
Miami,"Chris Johnson, Jr.",Running Back,Freshman,"Fort Lauderdale, Fla.",Dillard,,
Miami,Jadais Richard,Defensive Back,Sophomore,"West Monroe, La.",West Monroe,,
Miami,Jefferson Walls,Wide Receiver,Fifth-Year Redshirt Junior,"Orlando, Fla.",Lake Highland,,
Miami,Brian Balom,Safety,Fourth-Year Redshirt Sophomore,"Miramar, Fla.",Miramar,,
Miami,Ajay Allen,Running Back,Redshirt Freshman,"Monroe, La.",Neville,,
Miami,Souleymane Bangoura,Defensive Back,Fourth-Year Junior,"Tucson, Ariz.",Catalina Foothills,,
Miami,Demetrius Freeney,Defensive Back,Sophomore,"San Leandro, Calif.",San Leandro,,
Miami,Andres Borregales,Kicker,Junior,"Miami, Fla.",Champagnat Catholic,,
Miami,Mike Peraino,Running Back,Redshirt Freshman,"Staten Island, N.Y.",Moore Catholic,,
Miami,Wesley Bissainthe,Linebacker,Sophomore,"Miami, Fla.",Miami Central,,
Miami,"Raul Aguirre, Jr.",Linebacker,Freshman,"Fayetteville, Ga.",Whitewater,,
Miami,Marcellius Pulliam,Linebacker,Freshman,"Tyrone, Ga.",Sandy Creek,,
Miami,Ryan Ragone,Linebacker,Fifth-Year Redshirt Junior,"Houston, Texas",Pasadena Memorial,,
Miami,Kolby Luna,Wide Receiver,Freshman,"Kellogg, Idaho",Kellogg,,
Miami,Michael Suarez,Linebacker,Fourth-Year Redshirt Sophomore,"Miami, Fla.",Miami Killian,,
Miami,Nick Kelly,Defensive Back,Redshirt Freshman,"Santa Rosa, Calif.",Cardinal Newman,,
Miami,William Hawkins IV,Wide Receiver,Freshman,"Wake Forest, N.C.",Palmetto Prep [S.C.],,
Miami,Myles Mooyoung,Defensive Back,Redshirt Freshman,"Chicago, Ill.",Wylie E. Groves (Mich.),,
Miami,Patrick Stepelton,Wide Receiver,Freshman,"Fort Lauderdale, Fla.",Cardinal Gibbons,,
Miami,Cyrus Moss,Defensive Line,Redshirt Freshman,"Las Vegas, Nev.",Bishop Gorman,,
Miami,"Luis Gutierrez, Jr.",Cornerback,Fourth-Year Redshirt Sophomore,"Key Biscayne, Fla.",IMG Academy,,
Miami,Chase Smith,Linebacker,Redshirt Sophomore,"Palm Bay, Fla.",Bayside,,
Miami,Chris Pastora,Wide Receiver,Fifth-Year Senior,"Miami, Fla.",,,
Miami,Rocky Shelton II,Linebacker,Sixth-Year Redshirt Senior,"Fort Lauderdale, Fla.",St. Thomas Aquinas,,
Miami,"Rueben Bain, Jr.",Defensive Line,Freshman,"Miami, Fla.",Miami Central,,
Miami,Kyan GIbbs,Running Back,Freshman,"Chicago, Ill.",Loyola Academy,,
Miami,Owen Ruskavich,Tight End,Freshman,"Great Falls, Va.",St. John's College High School (Washington D.C.),,
Miami,Mason Napper,Long Snapper,Fourth-Year Redshirt Sophomore,"Marietta, Ga.",Lassiter,,
Miami,Francisco Mauigoa,Linebacker,Junior,"Ili'ili, American Samoa",Tafuna,,
Miami,"Luis Cristobal, Jr.",Offensive Line,Fifth-Year Redshirt Junior,"Miami, Fla.",Christopher Columbus,,
Miami,Lucas Peterson,Linebacker,Redshirt Sophomore,"Hartland, Wisc.",Arrowhead,,
Miami,Lucas Vargas-Diaz,Offensive Line,Freshman,"Bogota, Colombia",Fort Bend Christian Academy (Texas),,
Miami,Michael Donovan,Long Snapper,Sophomore,"Beverly Hills, Mich.",Seaholm,,
Miami,Matt Lee,Center,Redshirt Senior,"Oviedo, Fla.",Hagerty,,
Miami,Jacob Lichtenstein,Defensive Line,Sixth-Year Redshirt Senior,"Weston, Fla.",Cypress Bay,,
Miami,Jonathan Denis,Offensive Line,Fourth-Year Redshirt Sophomore,"Homestead, Fla.",South Dade,,
Miami,Leonard Taylor III,Defensive Line,Sophomore,"Miami, Fla.",Miami Palmetto,,
Miami,Matt Antezana,Offensive Line,Redshirt Freshman,"Miami, Fla.",Gulliver Prep,,
Miami,Justin Wood,Longsnapper,Freshman,"Miami, Fla.",Miami Palmetto,,
Miami,Branson Deen,Defensive Line,Sixth-Year Redshirt Senior,"Indianapolis, Ind.",Lawrence Central,,
Miami,Thomas Gore,Defensive Line,Fifth-Year Redshirt Junior,"Nashville, Tenn.",Brentwood Academy,,
Miami,Zion Nelson,Offensive Line,Fourth-Year Junior,"Sumter, S.C.",Sumter,,
Miami,Francis Mauigoa,Offensive Line,Freshman,"Ili'ili, American Samoa",IMG Academy (Fla.),,
Miami,Tommy Kinsler IV,Offensive Line,Freshman,"Ocala, Fla.",Trinity Catholic,,
Miami,Samson Okunlola,Offensive Line,Freshman,"Brockton, Mass.",Thayer Academy,,
Miami,Jalen Rivers,Offensive Line,Fourth-Year Redshirt Sophomore,"Jacksonville, Fla.",Oakleaf,,
Miami,Ian Johnson,Offensive Line,Redshirt Freshman,"Miami, Fla.",Belen Jesuit,,
Miami,Trent Scheuerman,Defensive Line,Redshirt Freshman,"Marietta, Ga.",Wheeler,,
Miami,Javion Cohen,Offensive Line,Fourth-Year Junior,"Phenix City, Ala.",Central,,
Miami,"Antonio Tripp, Jr.",Offensive Line,Freshman,"Baltimore, Md.",IMG Academy (Fla.),,
Miami,Chris Washington,Offensive Line,Third-Year Redshirt Freshman,"Nashville, Tenn.",John Overton,,
Miami,Anez Cooper,Offensive Line,Sophomore,"Pleasant Grove, Ala.",Pleasant Grove,,
Miami,Frankie Tinilau,Offensive Line,Freshman,"Brisbane, Australia",Immaculata-LaSalle [Fla.],,
Miami,Ryan Rodriguez,Offensive Line,Redshirt Freshman,"Miami, Fla.",Christopher Columbus,,
Miami,Logan Sagapolu,Offensive Line,Fourth-Year Redshirt Sophomore,"Lehi, Utah",Skyridge,,
Miami,Matthew McCoy,Offensive Line,Redshirt Freshman,"Saint Augustine, Fla.",Creekside,,
Miami,Elijah Arroyo,Tight End,Sophomore,"Frisco, Texas",Independence,,
Miami,Jared Harrison-Hunte,Defensive Line,Fifth-Year Redshirt Junior,"Middle Village, N.Y.",Christ The King,,
Miami,Jason Campbell,Wide Receiver,Redshirt Freshman,"Tarrytown, N.Y.",Hackley,,
Miami,Shemar Kirk,Wide Receiver,Junior,"Nashville, Tenn.",McGavock,,
Miami,Cam McCormick,Tight End,Redshirt Senior,"Bend, Ore.",Summit,,
Miami,Josh Neely,Tight End,Fourth-Year Redshirt Sophomore,"Miami, Fla.",Miami Senior,,
Miami,Jackson Carver,Tight End,Freshman,"Woodbury, Minn.",Culver Academy,,
Miami,Fred Potter,Punter,Third-Year Redshirt Freshman,"London, United Kingdom",Gulliver Prep,,
Miami,Riley Williams,Tight End,Freshman,"Portland, Ore.",IMG Academy (Fla.),,
Miami,Samuel Coufal,Defensive Line,Freshman,"Wales, Wisc.",Kettle Moraine,,
Miami,Anthony Campbell,Defensive Line,Fifth-Year Senior,"Bartow, Fla.",Bartow,,
Miami,Dylan Joyce,Punter,Freshman,"Kyabram, Australia",,,
Miami,Cooper Ricks,Defensive Line,Freshman,"Davidson, N.C.",Community School of Davidson,,
Miami,Collins Acheampong,Defensive Line,Freshman,"Cape Coast, Ghana",Santa Margarita Catholic (Calif.),,
Miami,Will Hutchinson,Punter,Fourth-Year Redshirt Sophomore,"Barrington, Ill.",Barrington,,
Miami,Ahmad Moten,Defensive Line,Redshirt Freshman,"Fort Lauderdale, Fla.",Cardinal Gibbons,,
Virginia,Cody Brown,RB,Junior,"Lilburn, Ga.",Parkview,,
Virginia,Antonio Clary,S,Fifth Year,"Jacksonville, Fla.",Sandalwood,,
Virginia,Paul Akere,DE,Graduate Student,"Carrollton, Texas",Hebron (TX),,
Virginia,Suderian Harrison,WR,Freshman,"McCormick, S.C.",Woodland,,
Virginia,Stevie Bracey,LB,Sophomore,"Atlanta, Ga.",Lovett School,,
Virginia,Perris Jones,RB,Sixth Year,"Alexandria, Va.",Episcopal,,
Virginia,Delaney Crawford,WR,Sophomore,"Corona, Calif.",Corona Senior,,
Virginia,Langston Long,LB,Junior,"Woodbridge, Va.",Christ School (N.C.),,
Virginia,Dave Herard,CB,Senior,"Fort Lauderdale, Fla.",Stranahan,,
Virginia,Malik Washington,WR,Graduate Student,"Lawrenceville, Ga.",Parkview,,
Virginia,Kobe Pace,RB,Senior,"Cedartown, Ga.",Cedartown,,
Virginia,Kam Robinson,LB,Freshman,"Tappahannock, Va.",Essex,,
Virginia,Demick Starling,WR,Senior,"Nashville, Tenn.",East Nashville Magnet,,
Virginia,Dre Walker,CB,Freshman,"Denver, N.C.",East Lincoln,,
Virginia,Mike Hollins,RB,Graduate Student,"Baton Rouge, La.",University Lab,,
Virginia,James Jackson,LB,Junior,"Roanoke, Va.",North Cross,,
Virginia,Malachi  Fields,WR,Junior,"Keswick, Va.",Monticello,,
Virginia,Malcolm Greene,CB,Graduate Student,"Richmond, Va.",Highland Springs,,
Virginia,Amaad Foston,RB,Junior,"Milledgeville, Ga.",John Milledge Academy,,
Virginia,Coen King,S,Sixth Year,"Culpeper, Va.",Eastern View,,
Virginia,Anthony Colandrea,QB,Freshman,"St. Petersburg, Fla.",Lakewood,,
Virginia,Ben Smiley III,DE,Fifth Year,"Chesapeake, Va.",Indian River,,
Virginia,Tony Muskett,QB,Senior,"Springfield, Va.",West Springfield,,
Virginia,William  Simpkins III,CB,Junior,"Gaithersburg, Md.",Quince Orchard,,
Virginia,Jared Rayman,QB,Fifth Year,"Atlanta, Ga.",Pace Academy,,
Virginia,Sam Westfall,CB,Graduate Student,"Saint George, Utah",Dixie,,
Virginia,Miles Greene,DE,Freshman,"Richmond, Va.",Highland Springs,,
Virginia,Chico Bennett Jr.,DE,Graduate Student,"Ashburn, Va.",Battle Ground Academy (Tenn.),,
Virginia,Trey McDonald,LB,Sophomore,"Chattanooga, Tenn.",Baylor School,,
Virginia,Aidan Ryan,S,Junior,"Fredericksburg, Va.",James Monroe,,
Virginia,JR Wilson,WR,Sophomore,"Brooklyn, N.Y.",Canarsie,,
Virginia,Michael Diatta,DT,Junior,"Antioch, Tenn.",Cane Ridge,,
Virginia,Jaden Gibson,WR,Freshman,"Rabun County, Ga.",Rabun County,,
Virginia,Olasunkonmi Agunloye,DT,Senior,"Lindenhurst, N.Y.",Lindenhurst,,
Virginia,Grady Brosterhous,QB,Sophomore,"Weddington, N.C.",Weddington,,
Virginia,Xavier Brown,RB,Sophomore,"Lexington, Ky.",Lexington Christian,,
Virginia,Jonas Sanker,S,Junior,"Charlottesville, Va.",The Covenant School,,
Virginia,Donovan Johnson Sr.,S,Senior,"New Orleans, La.",Helen Cox,,
Virginia,Landon Spell,WR,Sophomore,"Virginia Beach, Va.",Ocean Lakes,,
Virginia,Elijah Gaines,CB,Senior,"Queens, N.Y.",Episcopal (Va.),,
Virginia,Devin Sherwood,QB,Sophomore,"Austintown, Ohio",Austintown Fitch,,
Virginia,Tayvonn Kyle,CB,Sixth Year,"Valdosta, Ga.",Lowndes,,
Virginia,Donté Hawthorne,RB,Freshman,"Spotsylvania, Va.",Colonial Forge,,
Virginia,Terrell Jones,DT,Sophomore,"Hoover, Ala.",Hoover,,
Virginia,Ethan Davies,WR,Junior,"Fairfax, Va.",West Springfield,,
Virginia,Caleb Hardy,S,Freshman,"McDonough, Ga.",Eagles Landing,,
Virginia,Trent Baker-Booker,CB,Freshman,"Indianapolis, Ind.",Lawrence Central,,
Virginia,KJ Bratton,WR,Sophomore,"Roanoke, Va.",Lord Botetourt,,
Virginia,Sam Brady,LB,Junior,"Lincolnton, N.C.",North Lincoln,,
Virginia,Noah Vaughn,RB,Freshman,"Maryville, Tenn.",Maryville,,
Virginia,Davis Lane Jr.,S,Sophomore,"Lynchburg, Va.",Liberty Christian Academy,,
Virginia,Addie Burrow,S,Senior,"Spotsylvania, Va.",Courtland,,
Virginia,Micah Gaffney,CB,Junior,"Spanish Fort, Ala.",Spanish Fort,,
Virginia,Luke Byrne,LS,Junior,"McLean, Va.",Bishop O'Connell,,
Virginia,Landon Danley,S,Freshman,"Irmo, S.C.",Dutch Fork,,
Virginia,Josh Ahern,LB,Fifth Year,"Burke, Va.",Lake Braddock,,
Virginia,Kevin Chadwick Jr.,RB,Freshman,"Vienna, Va.",Madison,,
Virginia,Jack Griese,RB,Sophomore,"Chantilly, Va.",Chantilly,,
Virginia,Carlo Thompson,S,Sophomore,"Richmond, Va.",Varina,,
Virginia,John Hurley,S,Sophomore,"Vienna, Va.",James Madison,,
Virginia,Mekhi Buchanan,DE,Freshman,"Acworth, Ga.",Allatoona,,
Virginia,Daniel Sparks,P,Senior,"Gadsden, Ala.",Gadsden City,,
Virginia,Robbie Engelberg,S,Sophomore,"Alexandria, Va.",Maret School,,
Virginia,Rob Keys,LB,Freshman,"Chantilly, Va.",Westfield,,
Virginia,Will Bettridge,K,Sophomore,"Miami, Fla.",Gulliver Prep,,
Virginia,Kendall Cross,LB,Junior,"Chesterfield, Va.",Clover Hill,,
Virginia,Logan  Kotter,LB,Sophomore,"Ashburn, Va.",Briar Woods,,
Virginia,Brayden Sheffer,DE,Junior,"West Point, Va.",West Point,,
Virginia,Sackett Wood Jr.,TE,Senior,"Lynchburg, Va.",E.C. Glass,,
Virginia,Aidan Livingston,LS,Graduate Student,"Huntington Beach, Calif.",Mater Dei,,
Virginia,Devin Clark,S,Freshman,"Marietta, Ga.",Marietta,,
Virginia,Vadin Bruot,K,Sophomore,"Haymarket, Va.",Battlefield,,
Virginia,Gabe Sneed,DE,Freshman,"Big Stone Gap, Va.",Union,,
Virginia,Josh McCarron,LB,Junior,"Mukilteo, Wash.",Archbishop Murphy,,
Virginia,Jimmy Christ,OT,Graduate Student,"Sterling, Va.",Dominion,,
Virginia,Ty Furnish,C,Junior,"Woodstock, Ga.",Blessed Trinity Catholic,,
Virginia,McKale Boley,OT,Sophomore,"Hattiesburg, Miss.",Oak Grove,,
Virginia,Nate Morris,DE,Senior,"Glen Allen, Va.",Glen Allen,,
Virginia,Dawson Alters,C,Sophomore,"Miami, Fla.",St. Thomas Aquinas,,
Virginia,Justin Stewart,LB,Freshman,"Alexandria, Va.",St. Stephen's & St. Agnes,,
Virginia,Joseph Holland III,DE,Junior,"Culpeper, Va.",Culpeper County,,
Virginia,Blake Steen,OT,Sophomore,"Miami, Fla.",St. Thomas Aquinas,,
Virginia,Anthony Britton,DT,Freshman,"Norfolk, Va.",Lake Taylor,,
Virginia,Brian Stevens,C,Graduate Student,"Milford, Ohio",Milford,,
Virginia,Caleb Stoltz,DE,Senior,"Palmyra, Va.",Fluvanna County,,
Virginia,Andy Lutes,OT,Freshman,"Salem, Va.",Salem,,
Virginia,Noah Hartsoe,OG,Sophomore,"Henrico, Va.",John Tucker,,
Virginia,Jack Hardy,DT,Senior,"Fredericksburg, Va.",James Monroe,,
Virginia,Charlie Patterson,OT,Junior,"Roswell, Ga.",Fellowship Christian,,
Virginia,Dane Steele,OG,Freshman,"Charlotte, N.C.",Covenant Day School,,
Virginia,Joey Kagel,OG,Junior,"Virginia Beach, Va.",Catholic,,
Virginia,Cole Surber,OG,Freshman,"Bristow, Va.",Patriot,,
Virginia,Jack Witmer,OT,Junior,"Cypress, Texas",Cy-Fair,,
Virginia,Luke Johnson,OG,Senior,"Annandale, Va.",The Peddie School (N.J.),,
Virginia,Grant Lanham,OG,Junior,"Cincinnati, Ohio",Indian Hill,,
Virginia,Ugonna Nnanna,OG,Senior,"Arlington, Texas",Seguin,,
Virginia,Snoop Leota-Amaama,OG,Sophomore,"Lehi, Utah",Skyridge,,
Virginia,Noah DeMeritt,OG,Sophomore,"Kingsland, Ga.",Camden County,,
Virginia,Houston Curry,OT,Sophomore,"Fountain Inn, S.C.",Hillcrest,,
Virginia,Noah Josey,OG,Junior,"Brentwood, Tenn.",Brentwood Academy,,
Virginia,Jestus Johnson III,OG,Junior,"Laurel, Md.",Gonzaga College,,
Virginia,Jessie Knight,OL,Senior,"Bridgewater, Va.",Turner Ashby,,
Virginia,TyLyric Coleman,WR,Freshman,"Danville, Va.",Dan River,,
Virginia,TeKai Kirby,TE,Freshman,"Fort Lauderdale, Fla.",St. Thomas Aquinas,,
Virginia,Kam Butler,DE,Sixth Year,"Florence, Ky.",Covington Catholic,,
Virginia,Eli Wood,WR,Sophomore,"Lynchburg, Va.",E.C. Glass,,
Virginia,Dakota Twitty,WR,Sophomore,"Columbus, N.C.",Thomas Jefferson Classical,,
Virginia,Dillon Tennyson,WR,Junior,"Chesterfield, Va.",Benedictine College Prep,,
Virginia,Grant Misch,TE,Sixth Year,"Sterling, Va.",Potomac Falls,,
Virginia,Claiborne Richards,WR,Freshman,"Nashville, Tenn",Montgomery Bell Academy,,
Virginia,Titus Ivy,WR,Freshman,"Concord, N.C.",Cox Mill,,
Virginia,Karson Gay,TE,Sophomore,"Chattanooga, Tenn.",Boyd-Buchanan School,,
Virginia,Lorenz Terry,DE,Junior,"Sandston, Va.",Varina/Fork Union Military Academy,,
Virginia,Sam Bond,DT,Senior,"Fredon, N.J.",Blair Academy,,
Virginia,Joshua Rawlings,TE,Senior,"Pittsburgh, Pa.",Woodland Hills,,
Virginia,Jahmeer Carter,DT,Senior,"Baltimore, Md.",Archbishop Spalding,,
Virginia,Jason Hammond,DT,Freshman,"Pembroke Pines, Fla.",St. Thomas Aquinas,,
Virginia,Andrew Williams,DT,Junior,"Fredericksburg, Va.",James Monroe,,
Virginia,Henry Duke,TE,Junior,"Henrico, Va.",Mills E. Godwin,,
Virginia,Jonathan Horton,DE,Senior,"Baton Rouge, La.",Scotlandville Magnet,,
Virginia,Aaron Faumui,DT,Sixth Year,"Honolulu, Hawaii",Kapolei,,
Virginia,Hayden Rollison,TE,Freshman,"Richmond, Va.",Collegiate School,,
Virginia,Nana Appouh,DT,Freshman,"Herndon, Va.",Herndon,,
Virginia,Bryce Carter,DT,Junior,"South Chesterfield, Va.",Life Christian Academy,,
Virginia,Matt Ganyard,K,Sixth Year,"Coronado, Calif.",Coronado,,
Virginia,Bryce Purnell,DT,Sophomore,"Edgewater, Md.",Archbishop Spalding,,
Virginia,DJ Jones,DE,Freshman,"Tampa, Fla.",Hillsborough,,
Virginia,Elijah Slibeck,P/PK,Freshman,"Indianapolis, Ind.",Warren Central,,
Virginia Tech,Ali Jennings,WR,Sr.,"Richmond, Va.",Highland Springs,,
Virginia Tech,Pheldarius Payne,DL,R-Sr.,"Suffolk, Va.",Nansemond River,,
Virginia Tech,Kyron Drones,QB,R-So.,"Pearland, Texas",Shadow Creek,,
Virginia Tech,Dante Lovett,CB,Fr.,"Crofton, Md.",DeMatha Catholic,,
Virginia Tech,Keyshawn Burgos,DL,So.,"Chesterfield, Va.",Matoaca,,
Virginia Tech,Takye Heath,WR,Fr.,"Richmond, Va.",Highland Springs,,
Virginia Tech,Da'Wain Lofton,WR,Jr.,"Fort Worth, Texas",North Side,,
Virginia Tech,Norell Pollard,DL,Sr.,"Apopka, Fla.",Wekiva,,
Virginia Tech,Mansoor Delane,CB,So.,"Silver Spring, Md.",Archbishop Spalding,,
Virginia Tech,Chance Fitzgerald,WR,Fr.,"Nashville, Tenn.",Nolensville,,
Virginia Tech,Nasir Peoples,S,R-Sr.,"Abington, Pa.",Archbishop Wood,,
Virginia Tech,Xayvion Turner-Bradshaw,WR,R-Fr.,"Bluefield, Va.",Graham,,
Virginia Tech,Josh Fuga,DL,R-Sr.,"Woodbridge, Va.",Freedom,,
Virginia Tech,Grant Wells,QB,R-Sr.,"Charleston, W.Va.",George Washington,,
Virginia Tech,Keonta Jenkins,STAR,Sr.,"Jacksonville, Fla.",Jean Ribault,,
Virginia Tech,Braylon Johnson,CB,Fr.,"Richmond, Va.",Highland Springs,,
Virginia Tech,Dae'Quan Wright,TE,So.,"Perry, Ga.",Perry,,
Virginia Tech,Da'Quan Felton,WR,R-Sr.,"Portsmouth, Va.",Churchland,,
Virginia Tech,Cameren Fleming,S,Fr.,"North Chesterfield, Va.",Trinity Episcopal School,,
Virginia Tech,Devin Alves,S,R-Fr.,"Melbourne, Fla.",Melbourne,,
Virginia Tech,Tucker Holloway,WR,So.,"Andrews, N.C.",T. Wingate Andrews,,
Virginia Tech,Stephen Gosnell,WR,Sr.,"Pilot Mountain, N.C.",East Surry,,
Virginia Tech,Marcell Baylor,WR,Fr.,"Radford, Va.",Radford,,
Virginia Tech,Derrick Canteen,CB,R-Sr.,"Evans, Ga.",Evans,,
Virginia Tech,Cole Beck,ATH,Sr.,"Blacksburg, Va.",Blacksburg,,
Virginia Tech,Jonathan Pennix,CB,Fr.,"Concord, Va.",Appomattox County,,
Virginia Tech,Jaylen Jones,S,Jr.,"Richmond, Va.",Thomas Jefferson,,
Virginia Tech,Jackson Sigler,QB,Fr.,"Stafford, Va.",Mountain View,,
Virginia Tech,Luke Bussel,S,R-Sr.,"Chesapeake, Va.",Greenbrier Christian Academy,,
Virginia Tech,Tralon Mitchell,RB,Fr.,"Middlesex, N.C.",Southern Nash,,
Virginia Tech,Cole Nelson,DL,Jr.,"Johns Creek, Ga.",Johns Creek,,
Virginia Tech,Dylan Wittke,QB,Fr.,"Buford, Ga.",Buford,,
Virginia Tech,Mose Phillips III,S,Fr.,"Nashville, Tenn.",Cane Ridge,,
Virginia Tech,"William ""Pop"" Watson III",QB,Fr.,"Springfield, Mass.",Springfield Central,,
Virginia Tech,Ben Locklear,QB,R-So.,"Fredericksburg, Va.",Woodberry Forest School,,
Virginia Tech,P.J. Prioleau,RB,R-So.,"Radford, Va.",Radford,,
Virginia Tech,Caleb Woodson,STAR,Fr.,"Haymarket, Va.",Battlefield,,
Virginia Tech,Jeremiah Coney,RB,Fr.,"Richmond, Va.",Hermitage,,
Virginia Tech,Keli Lawson,LB,R-So.,"Stephens City, Va.",Sherando,,
Virginia Tech,Bryce Duke,RB,So.,"Leesburg, Va.",Tuscarora,,
Virginia Tech,Mario Kendricks,DL,Sr.,"Kissimmee, Fla.",Osceola,,
Virginia Tech,Thomas Williams,CB,Fr.,"Greenville, S.C.",Powdersville,,
Virginia Tech,Jaden Keller,LB,R-So.,"Bristol, Tenn.",Tennessee (HS),,
Virginia Tech,Malachi Thomas,RB,R-So.,"Hartwell, Ga.",Hart County,,
Virginia Tech,Ayden Greene,WR,Fr.,"Knoxville, Tenn.",Powell,,
Virginia Tech,Jalen Stroman,S,Jr.,"Bristow, Va.",Patriot,,
Virginia Tech,Tyler Childress,S,R-So.,"Huntingtown, Md.",IMG Academy,,
Virginia Tech,Chance Black,RB,R-So.,"Roebuck, S.C.",Dorman,,
Virginia Tech,Antonio Cotman Jr.,STAR,Fr.,"Richmond, Va.",Life Christian Academy,,
Virginia Tech,Nyke Johnson,S,R-So.,"Florence, S.C.",West Florence,,
Virginia Tech,Krystian Williams,CB,Fr.,"Richmond, Va.",Collegiate School,,
Virginia Tech,Jason Abbey,DL,Fr.,"Richmond, Va.",Douglas S. Freeman,,
Virginia Tech,Luke Shields,WR,R-Fr.,"Centreville, Va.",Centreville,,
Virginia Tech,Gunner Givens,DL,R-Fr.,"Covington, Va.",Lord Botetourt,,
Virginia Tech,Miles Ellis,CB,R-So.,"Glen Allen, Va.",Deep Run,,
Virginia Tech,Bhayshul Tuten,RB,Jr.,"Paulsboro, N.J.",Paulsboro,,
Virginia Tech,Alan Tisdale,LB,R-Sr.,"Greensboro, N.C.",Page,,
Virginia Tech,Cade Herdman,S,R-Fr.,"Leesburg, Va.",Our Lady of Good Counsel,,
Virginia Tech,Sam Hughes,STAR,R-So.,"Arlington, Va.",Washington-Liberty,,
Virginia Tech,Brody Jones,STAR,Fr.,"Bristol, Va.",Virginia High,,
Virginia Tech,Josh Gholston,CB,R-So.,"Blacksburg, Va.",Blacksburg,,
Virginia Tech,Jayden McDonald,LB,R-So.,"Salem, Va.",Salem,,
Virginia Tech,Jorden McDonald,DL,R-So.,"Salem, Va.",Salem,,
Virginia Tech,Stephon Hicks,S,Fr.,"Chester, Va.",Thomas Dale,,
Virginia Tech,Cole Pickett,TE,R-So.,"Galax, Va.",Galax,,
Virginia Tech,George Ballance,LB,Fr.,"Virginia Beach, Va.",Frank W. Cox,,
Virginia Tech,Khiari Miller,FB,R-Fr.,"Perry, Ga.",Perry,,
Virginia Tech,Aycen Stevens,LB,Fr.,"Indianapolis, Ind.",Decatur Central,,
Virginia Tech,Josh Hand,LB,R-Fr.,"Ashburn, Va.",Independence,,
Virginia Tech,Dorian Strong,CB,R-Jr.,Upper Marlboro. Md.,Dr. Henry A. Wise Jr,,
Virginia Tech,Ishmael Findlayter,DL,Fr.,"Toronto, Ontario, Canada",Clarkson Secondary School,,
Virginia Tech,Griffin Armstrong,LS,R-Jr.,"Blacksburg, Va.",Osan American HS (South Korea),,
Virginia Tech,Tavorian Copeland,LB,Fr.,"Appomattox, Va.",Appomattox County,,
Virginia Tech,Matt Johnson,LB,R-Sr.,"Richmond, Va.",Deep Run,,
Virginia Tech,Jimmy Mullen,DL,Fr.,"Kearny, N.J.",St. Joseph,,
Virginia Tech,Darius Taylor,LB,Fr.,"Richmond, Va.",Highland Springs,,
Virginia Tech,Antwaun Powell-Ryland,DL,Jr.,"Portsmouth, Va.",Indian River,,
Virginia Tech,Tyler Smedley,OL,R-So.,"Ashburn, Va.",Broad Run,,
Virginia Tech,Will Johnson,LB,R-So.,"Leonardtown, Md.",St. Mary's Ryken,,
Virginia Tech,Grant Karczewski,OL,Fr.,"Crozet, Va.",Western Albemarle,,
Virginia Tech,Malachi Madison,DL,R-Fr.,"Chester, Va.",Thomas Dale,,
Virginia Tech,Lemar Law Jr.,DL,R-Fr.,"Virginia Beach, Va.",Green Run,,
Virginia Tech,Layth Ghannam,OL,Fr.,"Charleston, W.Va.",George Washington,,
Virginia Tech,C.J. McCray,DL,R-Jr.,"Lumberton, N.C.",Mallard Creek,,
Virginia Tech,Brayden DeMasi,OL,Fr.,"Blacksburg, Va.",Blacksburg,,
Virginia Tech,James Jennette,DL,So.,"Durham, N.C.",Jordan,,
Virginia Tech,Jack Hollifield,OL,R-So.,"Shelby, N.C.",Shelby,,
Virginia Tech,Gabriel Arena,OL,Fr.,"Harrisburg, Pa.",Bishop McDevitt,,
Virginia Tech,Caleb Nitta,OL,Fr.,"Leesburg, Va.",Tuscarora,,
Virginia Tech,Braelin Moore,OL,R-Fr.,"Bethlehem, Pa.",Freedom,,
Virginia Tech,Griffin Duggan,OL,R-So.,"Suffolk, Va.",Nansemond-Suffolk Academy,,
Virginia Tech,Elijah Klock,DL,R-Fr.,"Moraga, Calif.",Campolindo,,
Virginia Tech,Lance Williams,OL,Fr.,"Alcoa, Tenn.",Alcoa,,
Virginia Tech,Xavier Chaplin,OL,R-Fr.,"Seabrook, S.C.",Whale Branch Early College,,
Virginia Tech,Hunter McLain,OL,R-Fr.,"Dalevile, Va.",Lord Botetourt,,
Virginia Tech,Hannes Hammer,OL,Fr.,"Cologne, Germany",North Cross School (Va.),,
Virginia Tech,Kaden Moore,OL,R-Jr.,"Bethlehem, Pa.",Freedom,,
Virginia Tech,Parker Clements,OL,R-Jr.,"Lugoff, S.C.",Lugoff-Elgin,,
Virginia Tech,Clayton Frady,OL,Sr.,"Sylva, N.C.",Smoky Mountain,,
Virginia Tech,Jayson Morgan,OL,Fr.,"Glen Allen, Va.",Deep Run,,
Virginia Tech,Bob Schick,OL,R-Jr.,"Midway, Utah",Wasatch,,
